Word,Word_Idx,Idx,NumberOfMeanings,POS,Syn1,Syn2,Syn3,Syn4,Syn5,Syn6,Syn7,Syn8,Syn9,Syn10,Syn11,Syn12,Syn13,Syn14,Syn15,Syn16,Syn17,Syn18,Syn19,Syn20,Syn21,Syn22,Syn23,Syn24,Syn25,Syn26,Syn27,Syn28,Syn29,Syn30,Syn31,Syn32,Syn33,Syn34,Syn35,Syn36,Syn37,Syn38,Syn39,Syn40,Syn41,Syn42,Syn43,Syn44,Syn45,Syn46,Syn47,Syn48,Syn49,Syn50,Syn51,Syn52,Syn53,Syn54,Syn55,Syn56,Syn57,Syn58,Syn59,Syn60,Syn61,Syn62,Syn63,Syn64,Syn65,Syn66,Syn67,Syn68,Syn69,Syn70,Syn71,Syn72,Syn73,Syn74,Syn75,Syn76,Syn77,Syn78,Syn79,Syn80,Syn81,Syn82,Syn83,Syn84,Syn85,Syn86,Syn87,Syn88,Syn89,Syn90
1-Jan,1-Jan_1,1,3,noun,Circumcision,Feast of the Circumcision,1-Jan
1-Jan,1-Jan_2,2,3,noun,New Year's Day,New Year's,1-Jan
1-Jan,1-Jan_3,3,3,noun,Solemnity of Mary,1-Jan
6-Jan,6-Jan_1,1,1,noun,Epiphany,Epiphany of Our Lord,Twelfth day,Three Kings' Day,6-Jan
19-Jan,19-Jan_1,1,1,noun,Robert E Lee's Birthday,Robert E Lee Day,Lee's Birthday,19-Jan
20-Jan,20-Jan_1,1,2,noun,Inauguration Day,20-Jan
20-Jan,20-Jan_2,2,2,noun,Saint Agnes's Eve,20-Jan
2-Feb,2-Feb_1,1,2,noun,Candlemas,Candlemas Day,2-Feb
2-Feb,2-Feb_2,2,2,noun,Groundhog Day,2-Feb
12-Feb,12-Feb_1,1,1,noun,Lincoln's Birthday,12-Feb
14-Feb,14-Feb_1,1,1,noun,Valentine Day,Valentine's Day,Saint Valentine's Day,St Valentine's Day,14-Feb
22-Feb,22-Feb_1,1,1,noun,Washington's Birthday,22-Feb
3-Jun,3-Jun_1,1,1,noun,Jefferson Davis' Birthday,Davis' Birthday,3-Jun
14-Jun,14-Jun_1,1,1,noun,Flag Day,14-Jun
21-Jun,21-Jun_1,1,1,noun,summer solstice,21-Jun,midsummer
23-Jun,23-Jun_1,1,1,noun,Midsummer Eve,Midsummer Night,St John's Eve,St John's Night,23-Jun,
24-Jun,24-Jun_1,1,1,noun,Midsummer Day,Midsummer's Day,St John's Day,24-Jun
29-Jun,29-Jun_1,1,1,noun,Saints Peter and Paul,29-Jun
1-Jul,1-Jul_1,1,1,noun,Dominion Day,1-Jul
4-Jul,4-Jul_1,1,1,noun,Independence Day,Fourth of July,4-Jul
Feb-29,Feb-29_1,1,1,noun,leap day,bissextile day,Feb-29
f,f_1,1,4,noun,degree Fahrenheit,F
f,f_2,2,4,noun,F,letter f
f,f_3,3,4,noun,farad,F
f,f_4,4,4,noun,fluorine,F,atomic number 9
f clef,f clef_1,1,1,noun,bass clef,F clef
f layer,f layer_1,1,1,noun,Appleton layer,F layer,F region
f number,f number_1,1,1,noun,focal ratio,stop number,speed
f region,f region_1,1,1,noun,Appleton layer,F layer,F region
f. d. roosevelt,f. d. roosevelt_1,1,1,noun,Roosevelt,Franklin Roosevelt,Franklin Delano Roosevelt,F. D. Roosevelt,President Roosevelt,President Franklin Roosevelt,FD
f. g. banting,f. g. banting_1,1,1,noun,Banting,F. G. Banting,Sir Frederick Grant Banting
f. scott fitzgerald,f. scott fitzgerald_1,1,1,noun,Fitzgerald,F. Scott Fitzgerald,Francis Scott Key Fitzgerald
f.i.s.c.,f.i.s.c._1,1,1,noun,Foreign Intelligence Surveillance Court,F.I.S.C.
fa la,fa la_1,1,1,noun,fal la
faa,faa_1,1,1,noun,Federal Aviation Agency,FAA
fab,fab_1,1,1,adj,fabulous,pleasing 
fabaceae,fabaceae_1,1,1,noun,Leguminosae,family Leguminosae,Fabaceae,family Fabaceae,legume family,pea famil
faberge,faberge_1,1,1,noun,Faberge,Peter Carl Faberge
fabian,fabian_1,1,3,adj,dilatory,cautious 
fabian,fabian_2,2,3,adj,Fabian,socialism 
fabian,fabian_3,3,3,noun,Fabian
fabian society,fabian society_1,1,1,noun,Fabian Society
fabiana,fabiana_1,1,1,noun,Fabiana,genus Fabiana
fabiana imbricata,fabiana imbricata_1,1,1,noun,pichi,Fabiana imbricata
fabianism,fabianism_1,1,1,noun,Fabianism
fable,fable_1,1,3,noun,fabrication,fiction
fable,fable_2,2,3,noun,legend
fable,fable_3,3,3,noun,parable,allegory,apologue
fabled,fabled_1,1,1,adj,legendary,unreal 
fabric,fabric_1,1,2,noun,cloth,material,textile
fabric,fabric_2,2,2,noun,framework
fabricate,fabricate_1,1,2,verb,manufacture,construct
fabricate,fabricate_2,2,2,verb,manufacture,cook up,make up,invent,
fabricated,fabricated_1,1,1,adj,fancied,fictional,fictitious,invented,made-up,unreal
fabrication,fabrication_1,1,5,noun,assembly
fabrication,fabrication_2,2,5,noun,fiction,fable
fabrication,fabrication_3,3,5,noun,fictionalization,fictionalisation
fabrication,fabrication_4,4,5,noun,lying,prevarication
fabrication,fabrication_5,5,5,noun,manufacture
fabricator,fabricator_1,1,1,noun,storyteller,fibber
fabulous,fabulous_1,1,3,adj,fab,pleasing 
fabulous,fabulous_2,2,3,adj,incredible,unbelievable 
fabulous,fabulous_3,3,3,adj,mythic,mythical,mythologic,mythological,unreal 
fabulously,fabulously_1,1,1,adv,fantastically
facade,facade_1,1,2,noun,frontage,frontal,
facade,facade_2,2,2,noun,window dressing
face,face_2,2,8,noun,boldness,nerve,brass,chee
face,face_3,3,8,noun,expression,look,aspect,facial expressio
face,face_5,5,8,noun,font,fount,typeface
face,face_7,7,8,noun,grimace
face,face_8,8,8,noun,human face
face,face_10,10,8,noun,side
face,face_15,15,8,verb,confront,face up,
face,face_16,16,8,verb,confront,face off,
face,face_17,17,8,verb,confront,present,
face,face_20,20,8,verb,front,look,
face card,face card_1,1,1,noun,picture card,court card,
face cloth,face cloth_1,1,1,noun,washcloth,washrag,flannel
face cream,face cream_1,1,1,noun,cold cream,coldcream,vanishing cream
face fungus,face fungus_1,1,1,noun,beard,whiskers
face lift,face lift_1,1,2,noun,facelift,lift,face lifting,cosmetic surgery,rhytidectomy,rhytidoplasty,nip and tuck
face lift,face lift_2,2,2,noun,facelift,face lifting
face lifting,face lifting_1,1,2,noun,face lift,facelift
face lifting,face lifting_2,2,2,noun,face lift,facelift,lift,cosmetic surgery,rhytidectomy,rhytidoplasty,nip and tuck
face off,face off_1,1,1,verb,bully off
face pack,face pack_1,1,1,noun,pack
face recognition,face recognition_1,1,1,noun,facial recognition,automatic face recognition
face saver,face saver_1,1,1,noun,face saving
face saving,face saving_1,1,1,noun,face saver
face soap,face soap_1,1,1,noun,toilet soap,bath soap
face the music,face the music_1,1,1,verb,carry-the can
face towel,face towel_1,1,1,noun,hand towel
face up,face up_1,1,1,verb,confront,face
face value,face value_1,1,1,noun,par value,nominal value
faced,faced_1,1,1,adj,baby-faced,bald-faced,featured,Janus-faced,two-faced,long-faced,moon-faced,round-faced,pale-faced,pug-faced,sad-faced,sweet-faced,visaged
faceless,faceless_1,1,1,adj,anonymous 
facelift,facelift_1,1,1,noun,face lift,lift,face lifting,cosmetic surgery,rhytidectomy,rhytidoplasty,nip and tuc
facelift,facelift_2,2,2,noun,face lift,face lifting
face-lift,face-lift_1,1,1,verb,lift
face-off,face-off_2,2,2,noun,confrontation,encounter,showdown
face-saving,face-saving_1,1,1,adj,helpful 
facet,facet_1,1,1,noun,aspect
facetious,facetious_1,1,1,adj,bantering,tongue-in-cheek,humorous,humourous 
facetiously,facetiously_1,1,1,adv,jokingly,tongue-in-cheek
face-to-face,face-to-face_1,1,2,adj,personal 
face-to-face,face-to-face_2,2,2,adv,opposite
facia,facia_1,1,1,noun,fascia
facial,facial_1,1,3,adj,external body part 
facial,facial_2,2,3,adj,surface 
facial,facial_3,3,3,noun,facial nerve,nervus facialis,seventh cranial nerve
facial artery,facial artery_1,1,1,noun,arteria facialis,external maxillary artery
facial expression,facial expression_1,1,2,noun,expression,look,aspect,face,
facial expression,facial expression_2,2,2,noun,facial gesture
facial gesture,facial gesture_1,1,1,noun,facial expression
facial nerve,facial nerve_1,1,1,noun,facial,nervus facialis,seventh cranial nerve
facial recognition,facial recognition_1,1,1,noun,face recognition,automatic face recognition
facial vein,facial vein_1,1,1,noun,vena facialis
facile,facile_1,1,3,adj,effortless 
facile,facile_2,2,3,adj,eloquent,fluent,silver,silver-tongued,smooth-spoken,articulate
facile,facile_3,3,3,adj,superficial 
facilitate,facilitate_2,2,3,verb,ease,alleviate
facilitate,facilitate_3,3,3,verb,help
facilitated,facilitated_1,1,1,adj,expedited 
facilitative,facilitative_1,1,1,adj,helpful 
facilitatory,facilitatory_1,1,1,adj,helpful 
facility,facility_1,1,4,noun,adeptness,adroitness,deftness,quickness,
facility,facility_3,3,4,noun,installation
facility,facility_4,4,4,noun,readiness
facing,facing_1,1,4,noun,cladding
facing,facing_2,2,4,noun,lining
facing,facing_4,4,4,noun,veneer
facing pages,facing pages_1,1,1,noun,spread,spread head,spreadhead,
facsimile,facsimile_1,1,3,noun,autotype
facsimile,facsimile_2,2,3,noun,facsimile machine,fax
facsimile,facsimile_3,3,3,verb,fax,telefax
facsimile machine,facsimile machine_1,1,1,noun,facsimile,fax
